Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
TEA,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.71145018,28.06644796,32.56036258,30.79744782,29.02417206,29.68093377,30.38258348,29.14881832,29.87103113,29.85917898,31.59446532,32.03071782,31.52452523,32.4423472,30.58177594,
TEA,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.470907,,
TEA,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36170.14828,40284.57337,46846.34476,48484.49487,57408.15915,74709.89549,80015.58586,93207.67838,127183.8304,173244.973,201987.7283,223696.6163,261292.9287,302312.9059,329937.7079,348331.5809,354841.44,385111.72,416150.85,440762.29,476280.73,516937.9901,591674.2139,685915.5469,750641.9296,,
TEA,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461941438,0.563327886,0.627640791,0.69416758,0.728595041,0.797672538,0.909482875,1.003996764,1.105229771,1.177221266,1.247795661,1.245061083,1.344388489,1.400170276,1.684839444,1.613973753,1.880732543,1.707428594,1.941673422,1.906368837,1.903154161,1.900705916,1.912153695,2.024735204,2.197406232,,
TEA,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,3588072.901,839589.8547,,532747.8709,657827.8549,1279589.732,456000.1244,1743221.186,772285.6597,3910374.95,2665845.466,2018347.197,2532374.655,2586926.824,4318753.482,11622280.15,19114454.13,12422688.33,17691597.73,2599221.69,30131357.46,117113768.1,70209340.48,117073637.3,117424828,141994064,157294737.5,140411826.6,524803681.8,470530100.7,297291997,470305128,913943056.5,800046532.1,1031917515,1036891071,1355995682,1117987845,910849031,1346945666,1418518697,5266061336,6105210236,7143311166,9151321936,12483390198,14096620760
TEA,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,12512715.44,13011801.03,33014106.07,36910772.33,61313610.56,86003758.98,102142794.7,60484075.75,66774882.87,75782192.88,63108592.25,67556873.78,95434863.56,115552678.6,164879801.2,208645658.7,262119004.7,335690092.6,487117960.9,546571426.6,728938552.3,798912902.6,1505125568,1008578844,1972885279,2739242409,3676886338,5088691134,5883111398,8247013943,9603182714,10864942032,13150289085,15881208359,16400044101,19511730292,21709975236,25202087206,29319314013,30756881000,30015560095,31868887214,37574763748,45557074836,44635419096,46866797889,57513783090,55342957247
TEC,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.327006284,5.458241843,8.538343967,9.190256328,7.784217602,8.712605599,10.17535664,10.83098854,11.97423338,11.07248928,9.59267223,9.228133134,9.961116635,9.05282756,7.891934592,
TEC,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21520417637,26627203713,30832704795,33997382728,39435184017,44855869339,44054004215,44068190712,46185557372,50043645187,50280912966,46681388517,53042316035,
TEC,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEC,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.163142,,
TEC,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEC,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEC,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66827.31841,66730.42022,68683.3011,67185.10829,69028.75659,77743.32378,80932.83432,83288.15263,89138.21079,93847.65941,92013.0811,97614.41668,104185.13,111414.43,116123.79,121684.21,126465.25,132505.4,139626.33,151438.73,164631.26,172037.93,184346.31,204106.62,216097.52,,
TEC,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75843444,0.801478867,0.652224247,0.678393754,0.696815738,0.776958358,0.787639476,0.786533352,0.759964047,0.750624912,0.757039623,0.810487513,0.791145753,0.888440714,0.854920333,0.816388883,0.849015928,0.835280176,0.860529974,0.870037982,0.880431649,0.905397275,0.892736708,0.930489215,0.967132889,,
TEC,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942000,8880000,13269000,288071883.1,225245697.7,98714897.06,159338010.1,211575848.2,248810423.1,288766770.3,276176720.9,384674572.8,486788093.8,469322788.1,651342619.2,1076116658,958323199.2,1366396465,1355036628,1516493962,1617070258,1543030569,1594346794,1434197539,1800309849,2191392554,2456944282,3199897671,4106377194,3060539464
TEC,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11718000,72012000,102250000,362202142.9,525352059.6,515282425.3,782886937.4,1613448592,1324383833,1348726952,2197066037,2917563944,3956341825,4846469230,6391110409,8889636925,7906438996,9899354070,11038853011,13005698321,15755140371,15310739722,11939433903,11825770202,13433611764,15101337873,15934444002,15793117765,17771651376,14779422968
TGO,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039614032,0.076542175,0.048432554,0.195578678,0.171441896,0.220281927,0.154374793,0.430004077,0.099803069,0.740557471,0.090663217,0.053546346,0.237930579,0.326092138,
TGO,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97773,255620,164313,858464,685093,939715,531884,1245120,289271,3202737,337519,198694,913793,1274941,
TGO,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44631,16.64299,22.45333,16.31129,17.5665,,,8.4713,8.58103,8.23023,,9.00813,10.419,2.43011,2.35112,3.61765,,,,
TGO,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.63846016,25.05594063,33.14538956,23.59930992,36.48426819,,,34.30567169,34.4560318,35.78488922,,38.04846954,36.13195038,32.17731094,38.75703049,48.05369186,46.85385132,45.6386795,45.20861816,
TGO,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.66,21.68,39.17,41.43,30.61,26.48,20.22,26,24.1,24.98,28.75,29.95,43.83,42.12,48.88,49.55,44.02,56.57,74.41,68.33,66.07,66.12,83.48,85.01,86.33,,
TGO,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234760001,,0.223240003,,0.266539991,,,,,,,,
TGO,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.378413,,,,5689.810181,5742.444201,,,,12126.25218,,,,,,,,,,694.94393,,
TGO,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645095.1661,1473436.916,310194.8462,781512.3117,585743.9137,760515.776,456961.159,670808.2886,2192142.287,2674210.785,7155085.474,5189772.271,4704035.437,4709825.59,1647149.254,,,,384804.414,115018.0219,182245.9951,2306009.533,,,,,
THA,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.89055851,26.3273812,27.47146931,26.26915434,22.67501973,22.82799662,22.11689727,22.63468729,23.90663416,24.15131089,25.09360135,23.70033287,23.53905156,27.66722461,,
THA,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32476133496,33496237117,30052693750,37178171050,36110002734,37172472909,37049818615,38435812608,38815027519,39026187937,43933574126,44752860071,40141556044,45837990484,,
THA,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.30023,73.06902,,84.7692,,111.89943,,203.54806,,160.81646,,142.95413,,224.86482,,167.55436,,,191.26592,240.69152,319.77065,296.93767,,,,,
THA,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4154587,72.46092987,,167.226944,,278.7255859,,280.6202698,,313.4697876,,323.2295532,,329.0121155,,538.5199585,,790.8927002,963.8546143,864.6790771,1208.458984,1350.343262,1758.083252,1790.146606,2069.914795,,
THA,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,13,26,40,48,49,55,60,68,78,43,73,80,67,110,150,145,203,246,479,738,561,534,615,802,819,891,1040,945,902,1025,1214,927,1020,1572,1006,1029,1098,979,904,865,863,867,
THA,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,202,306,331,512,619,652,634,814,1041,1381,1867,1907,1906,2353,2816,3387,4355,5148,4592,4438,4488,4798,3874,4329,4554,5449,5221,5873,5839,4832,723,2997,5726,5832,6924,7138,6722,6886,7245,7307,6662,7375,
THA,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,995.07,1179.17,1306.66,1667.73,1791.16,2144.38,2332.5,2744.93,3612.98,4419.72,4717.46,5457.17,6010.38,6751.11,7223.06,7553.29,7545.89,8125.58,8509.88,9542.97,10924.71,12604.82,13467.89,13963.09,,
THA,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119180001,0.102140002,,0.248359993,0.244709998,0.252310008,0.230550006,0.245340005,0.238279998,0.218889996,0.232710004,0.200800002,0.203309998,0.234549999,,0.36146,,0.44163999,0.479880005,0.61609,0.778289974,1.001659989,1.113739967,1.142950058,1.330250025,,
THA,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,39128.02578,37778.4267,152433.0795,78469.95538,317305.67,77505.61289,,2076820.944,9399875.417,2644844.568,4104751.595,599221.6903,25131357.46,44113768.1,7105512.32,19453560.86,8659875.25,8853386.113,7356202.176,7512109.383,14297576.08,16800000,46360000,54120000,100800000,64150000,35430000,56940000,104830765,62000822.12,56715882.26,84671391.17,69126566.61,101457141.2,163002536.8,197484718.9,225348106.9,275538348.1,264758663.3
THA,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,12512715.44,12597975.66,16568543.86,19772184.99,22380195.22,29794599.08,36912392.68,37086769.41,43478041.51,49512302.7,45510139.95,47556873.78,64434863.56,88239301.84,127879801.2,170450253.5,206119004.7,280564850.1,426961109.7,451506716.7,629821109.1,716767861.4,803954544.1,513914898.1,583377970,709870581.5,823264729.7,1103909310,1267697585,1583825523,1676210000,2046760000,2288640000,2567130000,2247540000,3080540000,3121260000,3609708798,4593395979,3970840948,4121492145,3979483476,4280771967,5274352965,5311900978,4503700128,5581121900,5502374614
TJK,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.78672155,14.47736892,4.178419341,4.528856478,1.04642371,,
TJK,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42447877,23657211,7128213,7874133,1554883,,
TJK,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,35,30,23,37,38,45,83,39,30,32,30,26,,,11,7,4,3,2,,,,,,1,,,
TJK,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,30,141,51,9,5,7,1,,1,2,6,,,,1,3,1,3,2,,1,,,,1,8,,
TJK,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.66,43.94,33.31,51.54,34.22,33.09,42.62,32.72,40.65,33.19,30.33,32.13,32.79,23.55,41.34,40.86,47.19,63.34,37.48,58.96,49.13,56.9,58.53,84.25,111.68,,
TJK,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089529999,0.07068,0.068850003,0.066969998,0.095700003,0.107320003,0.067780003,0.06983,0.085770003,0.089139998,0.121480003,0.114320002,0.11851,0.116240002,0.103399999,0.106219999,0.109569997,0.094010003,0.093670003,0.08969,,
TJK,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358800,912400,1258100,1153800,714100,874900,1036700,623000,,,,,,,,,,47380,23640,,
TJK,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787900,201300,62800,335600,68900,755400,320000,82800,,,,,,,,88852.47296,36620,36010,22670,37780,31390
TKM,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,52,41,44,,,,,,,,,,,,,,,,,,,,,,,
TKM,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,50,20,5,,,,,,,,,,,,,,,,,,,,,,,
TKM,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,7.58,5.67,1.77,5.9,5.6,5.61,3.95,4.5,3.18,3.84,4.87,1.58,4.01,6.88,12.23,12.67,6.85,18.89,6.2,2.98,7.93,3.94,2.72,5.5,,
TKM,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLA,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25189479,14.35247183,13.70994503,130.8835331,60.00589483,61.2340738,13.25380067,13.81443232,14.69365166,14.35709253,14.34634456,14.11841171,14.95072966,13.38372598,
TLA,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52605776375,64111691907,72918281718,75780098329,77215453230,77032162397,74780556792,77906986916,85842616390,90455725719,89081198867,82040950887,,
TLA,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLA,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLA,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLA,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLA,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18319.26506,21151.27294,22471.28946,24175.84939,26163.58587,28036.19755,31775.60189,34084.90202,37341.96222,41934.5942,51201.45767,54467.35775,61797.82261,66341.09,71023.57,75180.96,81303.53,84592.72,89385.6,91661.11,96695.29,102327.92,109819.67,116181.35,127784.85,,
TLA,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56910482,0.541672086,0.527054804,0.563174262,0.567159377,0.594111953,0.594585918,0.631327546,0.676585948,0.706797655,0.741433402,0.719325252,0.689818956,0.720163548,0.746176445,0.78192952,0.736368231,0.661170106,0.652245383,0.659617309,0.653144563,,
TLA,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,8000000,8000000,3000000,3008940,2171420,2384260,2405280,143000000,163000000,154500000,173200000,30300000,49800000,74500000,76100000,57100000,61000000,56200000,54150000,54850000,122100000,62600000,194650000,210400000,214500000,277289818.8,175885500,168566500,247017202.5,292321032.9,348464395.4,239114997.6,247371384,260962996.4,324324383.6,348040202.4,391108733.2,371561915.6,512709869.5,713498171,921943390.4,863191725.5,752756873.8,1089028330,1078877715,1178888456,1206601164,1434631045,1629849260,1845672602,2040614229,1993297592,1849238522,2372263661,3049498241
TLA,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,8000000,7000000,10000000,1002980,6514260,8344910,8868480,236111828.2,330943310.6,276496786.7,337633000,495275000,406541666.7,664378333.3,735545000,767681666.7,695840000,709417346.9,755575399.9,694064444.4,685703252,828385664.5,975565262.3,1040193470,964704465.9,1110927794,1495349817,1673893107,2091986819,2570192059,3187998620,3330590204,3328581108,3167344228,4692164153,4545966382,4565914301,5563774870,6327763839,7605584181,8639986609,8708332486,10562083759,12257516809,14084113279,15704093093,17403771108,16826625218,16840141093,17339260877,18445684155,17206321590,14765889296,16517752127,18748459291
TLS,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1.67,1,2.03,3.87,3.29,1.28,2.63,1.1,3.06,6,6.29,11.84,9.07,8.56,14.24,15.79,14.09,11.87,,
TLS,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7692.13,495972.74,222496,,,,725648.0667,3118,75880.69,32822,,,,,,480,83133.32
TMN,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.946334516,,,,2.110404009,2.112971492,2.24323715,,,,,
TMN,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095000156,,,,,,1905538642,,,,,,,
TMN,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMN,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMN,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMN,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMN,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4874.45,5436.31,5863.37,6313.52,7380.36,8329.3,9436.06,11317.48,13376.82,15875.73,20111.37,24305.4,29990.13,35940.27,41656.58,49672.84,52293.99,54458.13,58686.3,62015.21,71165.75,77273.78,84679.38,97217.86,110139.27,,
TMN,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.446575798,,0.588364176,,,,,
TMN,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,1233810.098,452559.0803,1110285.593,479999.5201,769401.5832,1270116.798,2320052.911,830147.9865,1828070.444,1248505.222,6857146.832,2306566.484,3110336.185,1218152.915,12113791.8,5384885.995,4134818.039,1405501.955,5807257.656,43379176.67,50984681.51,61075577.26,58892853.22,73097584.58,62633819.25,99839341.94,78702515.71,74893000.05,164487340.3,133957735.8,174386828.8,318232578.5,157140273.2,41331881.87,62278475.33,40438719.66,51568028.63,30495082.14,102773106.3,59080265.38,63951896.54,74105128.41,80219456.05,68684419.37,72019020.21,55012362.02,232234785.5,159475635.4
TMN,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,22702105.81,28737501.6,36049633.65,31260717.88,32085875.1,37093976.86,26485775.8,15419081.44,13137492,13995057.68,12820700.82,16468463.02,21597085.59,44407963.15,51716893.25,62048627.92,61495810.2,68243385.8,78748999.79,609512999.1,224169818.4,176057689.9,491429384,566951096.2,532460827.8,422985346.1,402526811.7,217972619.6,210172337,162868250.7,286915778.4,263225668.1,511967202.8,384921886.8,390758075.6,423633357.7,420366570.4,589240637.9,610500950.1,558997377.6,635744749.3,725774607.9,599650062.7,644723916.6,665360831.7,634073288.4,760285133.7,694811342.4
TON,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.09134111,0.038762918,0.07884325,6.630684691,5.973503093,2.696506088,,,,,,,,
TON,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8644,242,1264,152533,56676,28003,,,,,,,,
TON,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,"Patent applications, nonresidents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,2,
TON,Scientific and technical journal articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.23,1.25,1.33,2.33,0.75,1.83,1.59,3.13,0.68,4.66,1.76,0.46,2.39,1.28,1.95,1.83,1.63,0.81,2.88,2.34,6.73,5.82,2.62,9.24,,
TON,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162039.9815,,,,2296.515476,,,,
TON,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,7537.054801,,,,,,,12279.07541,,125242.5218,,,,,,,,,,,,,32955.62649,18231.93875,,,,,,,,143145.0442,178543.0052,4882564.784,,182.715448,,3740.01215,13585.65062,
TSA,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.264755579,7.013314123,7.085414724,6.947423013,7.967783945,8.713782277,6.850538574,7.024728188,6.808169609,8.635056255,9.466396983,10.32419355,9.599955804,
